date,state,item,item_code,price,USD,ron95,usd_lag_30,usd_lag_60,ron95_lag_7,active_diesel_current,active_diesel_lag_7,active_diesel_lag_30,is_festive
2022-07-02,Kelantan,AYAM BERSIH - STANDARD,1.0,9.167454545454547,4.409,2.05,4.393,4.359,2.05,2.15,2.15,2.15,0
2022-07-03,Kelantan,AYAM BERSIH - STANDARD,1.0,9.156140350877193,4.409,2.05,4.386,4.359,2.05,2.15,2.15,2.15,1
2022-07-04,Kelantan,AYAM BERSIH - STANDARD,1.0,9.186567164179104,4.412,2.05,4.386,4.3365,2.05,2.15,2.15,2.15,1
2022-07-05,Kelantan,AYAM BERSIH - STANDARD,1.0,9.14625,4.417,2.05,4.386,4.3725,2.05,2.15,2.15,2.15,1
2022-07-06,Kelantan,AYAM BERSIH - STANDARD,1.0,9.130169491525425,4.425,2.05,4.386,4.3725,2.05,2.15,2.15,2.15,1
2022-07-07,Kelantan,AYAM BERSIH - STANDARD,1.0,9.178115942028985,4.426,2.05,4.397,4.3725,2.05,2.15,2.15,2.15,1
2022-07-08,Kelantan,AYAM BERSIH - STANDARD,1.0,9.104745762711865,4.4255,2.05,4.3925,4.3795,2.05,2.15,2.15,2.15,1
2022-07-09,Kelantan,AYAM BERSIH - STANDARD,1.0,9.097142064714946,4.4255,2.05,4.392,4.377,2.05,2.15,2.15,2.15,1
2022-07-10,Kelantan,AYAM BERSIH - STANDARD,1.0,9.089538366718028,4.4255,2.05,4.399,4.3835,2.05,2.15,2.15,2.15,1
2022-07-11,Kelantan,AYAM BERSIH - STANDARD,1.0,9.08193466872111,4.4255,2.05,4.399,4.3865,2.05,2.15,2.15,2.15,0
2022-07-12,Kelantan,AYAM BERSIH - STANDARD,1.0,9.074330970724192,4.4365,2.05,4.399,4.397,2.05,2.15,2.15,2.15,0
2022-07-13,Kelantan,AYAM BERSIH - STANDARD,1.0,9.066727272727274,4.4315,2.05,4.415,4.397,2.05,2.15,2.15,2.15,0
2022-07-14,Kelantan,AYAM BERSIH - STANDARD,1.0,9.03135593220339,4.4415,2.05,4.424,4.397,2.05,2.15,2.15,2.15,0
2022-07-15,Kelantan,AYAM BERSIH - STANDARD,1.0,9.033050847457629,4.4495,2.05,4.4193,4.397,2.05,2.15,2.15,2.15,0
2022-07-16,Kelantan,AYAM BERSIH - STANDARD,1.0,8.962758620689655,4.4495,2.05,4.3993,4.395,2.05,2.15,2.15,2.15,0
2022-07-17,Kelantan,AYAM BERSIH - STANDARD,1.0,8.876379310344829,4.4495,2.05,4.402,4.3945,2.05,2.15,2.15,2.15,0
2022-07-18,Kelantan,AYAM BERSIH - STANDARD,1.0,8.891470588235293,4.4493,2.05,4.402,4.4023,2.05,2.15,2.15,2.15,0
2022-07-19,Kelantan,AYAM BERSIH - STANDARD,1.0,8.713275862068965,4.457,2.05,4.402,4.3975,2.05,2.15,2.15,2.15,0
2022-07-20,Kelantan,AYAM BERSIH - STANDARD,1.0,8.582105263157894,4.449,2.05,4.4015,4.3975,2.05,2.15,2.15,2.15,0
2022-07-21,Kelantan,AYAM BERSIH - STANDARD,1.0,8.53948275862069,4.4565,2.05,4.399,4.3975,2.05,2.15,2.15,2.15,0
2022-07-22,Kelantan,AYAM BERSIH - STANDARD,1.0,8.388166666666667,4.453,2.05,4.402,4.3885,2.05,2.15,2.15,2.15,0
2022-07-23,Kelantan,AYAM BERSIH - STANDARD,1.0,8.374310344827586,4.453,2.05,4.406,4.3905,2.05,2.15,2.15,2.15,0
2022-07-24,Kelantan,AYAM BERSIH - STANDARD,1.0,8.084166666666667,4.453,2.05,4.406,4.3925,2.05,2.15,2.15,2.15,0
2022-07-25,Kelantan,AYAM BERSIH - STANDARD,1.0,8.095072463768117,4.4555,2.05,4.406,4.3975,2.05,2.15,2.15,2.15,0
2022-07-26,Kelantan,AYAM BERSIH - STANDARD,1.0,7.862372881355932,4.457,2.05,4.406,4.3825,2.05,2.15,2.15,2.15,0
2022-07-27,Kelantan,AYAM BERSIH - STANDARD,1.0,7.82,4.46,2.05,4.406,4.3825,2.05,2.15,2.15,2.15,0
2022-07-28,Kelantan,AYAM BERSIH - STANDARD,1.0,7.570677966101695,4.455,2.05,4.3988,4.3825,2.05,2.15,2.15,2.15,0
2022-07-29,Kelantan,AYAM BERSIH - STANDARD,1.0,7.399661016949152,4.4485,2.05,4.4,4.3705,2.05,2.15,2.15,2.15,0
2022-07-30,Kelantan,AYAM BERSIH - STANDARD,1.0,9.4,4.4485,2.05,4.4055,4.3755,2.05,2.15,2.15,2.15,0
2022-07-31,Kelantan,AYAM BERSIH - STANDARD,1.0,8.347058823529412,4.4485,2.05,4.409,4.387,2.05,2.15,2.15,2.15,0
2022-08-01,Kelantan,AYAM BERSIH - STANDARD,1.0,7.294117647058823,4.4515,2.05,4.409,4.393,2.05,2.15,2.15,2.15,0
2022-08-02,Kelantan,AYAM BERSIH - STANDARD,1.0,7.1352631578947365,4.4565,2.05,4.409,4.386,2.05,2.15,2.15,2.15,0
2022-08-03,Kelantan,AYAM BERSIH - STANDARD,1.0,7.091206896551724,4.457,2.05,4.412,4.386,2.05,2.15,2.15,2.15,0
2022-08-04,Kelantan,AYAM BERSIH - STANDARD,1.0,7.106610169491526,4.4543,2.05,4.417,4.386,2.05,2.15,2.15,2.15,0
2022-08-05,Kelantan,AYAM BERSIH - STANDARD,1.0,7.102950819672132,4.4545,2.05,4.425,4.386,2.05,2.15,2.15,2.15,0
2022-08-06,Kelantan,AYAM BERSIH - STANDARD,1.0,7.1195,4.4545,2.05,4.426,4.397,2.05,2.15,2.15,2.15,0
2022-08-07,Kelantan,AYAM BERSIH - STANDARD,1.0,7.131896551724139,4.4545,2.05,4.4255,4.3925,2.05,2.15,2.15,2.15,0
2022-08-08,Kelantan,AYAM BERSIH - STANDARD,1.0,7.235757575757575,4.461,2.05,4.4255,4.392,2.05,2.15,2.15,2.15,0
2022-08-09,Kelantan,AYAM BERSIH - STANDARD,1.0,7.28051724137931,4.4558,2.05,4.4255,4.399,2.05,2.15,2.15,2.15,0
2022-08-10,Kelantan,AYAM BERSIH - STANDARD,1.0,7.344237288135593,4.457,2.05,4.4255,4.399,2.05,2.15,2.15,2.15,0
2022-08-11,Kelantan,AYAM BERSIH - STANDARD,1.0,7.408474576271187,4.447,2.05,4.4365,4.399,2.05,2.15,2.15,2.15,0
2022-08-12,Kelantan,AYAM BERSIH - STANDARD,1.0,7.4116949152542375,4.4405,2.05,4.4315,4.415,2.05,2.15,2.15,2.15,0
2022-08-13,Kelantan,AYAM BERSIH - STANDARD,1.0,7.480862068965517,4.4405,2.05,4.4415,4.424,2.05,2.15,2.15,2.15,0
2022-08-14,Kelantan,AYAM BERSIH - STANDARD,1.0,7.576833333333334,4.4405,2.05,4.4495,4.4193,2.05,2.15,2.15,2.15,0
2022-08-15,Kelantan,AYAM BERSIH - STANDARD,1.0,7.724428571428572,4.4525,2.05,4.4495,4.3993,2.05,2.15,2.15,2.15,0
2022-08-16,Kelantan,AYAM BERSIH - STANDARD,1.0,7.800338983050848,4.4638,2.05,4.4495,4.402,2.05,2.15,2.15,2.15,0
2022-08-17,Kelantan,AYAM BERSIH - STANDARD,1.0,7.856271186440678,4.4655,2.05,4.4493,4.402,2.05,2.15,2.15,2.15,0
2022-08-18,Kelantan,AYAM BERSIH - STANDARD,1.0,7.968305084745762,4.472,2.05,4.457,4.402,2.05,2.15,2.15,2.15,0
2022-08-19,Kelantan,AYAM BERSIH - STANDARD,1.0,8.037457627118643,4.4778,2.05,4.449,4.4015,2.05,2.15,2.15,2.15,0
2022-08-20,Kelantan,AYAM BERSIH - STANDARD,1.0,8.074915254237288,4.4778,2.05,4.4565,4.399,2.05,2.15,2.15,2.15,0
2022-08-21,Kelantan,AYAM BERSIH - STANDARD,1.0,8.142881355932204,4.4778,2.05,4.453,4.402,2.05,2.15,2.15,2.15,0
2022-08-22,Kelantan,AYAM BERSIH - STANDARD,1.0,8.219411764705882,4.482,2.05,4.453,4.406,2.05,2.15,2.15,2.15,0
2022-08-23,Kelantan,AYAM BERSIH - STANDARD,1.0,8.243620689655172,4.4875,2.05,4.453,4.406,2.05,2.15,2.15,2.15,0
2022-08-24,Kelantan,AYAM BERSIH - STANDARD,1.0,8.302241379310344,4.4875,2.05,4.4555,4.406,2.05,2.15,2.15,2.15,0
2022-08-25,Kelantan,AYAM BERSIH - STANDARD,1.0,8.368305084745764,4.4785,2.05,4.457,4.406,2.05,2.15,2.15,2.15,0
2022-08-26,Kelantan,AYAM BERSIH - STANDARD,1.0,8.408833333333332,4.4743,2.05,4.46,4.406,2.05,2.15,2.15,2.15,0
2022-08-27,Kelantan,AYAM BERSIH - STANDARD,1.0,8.452033898305086,4.4743,2.05,4.455,4.3988,2.05,2.15,2.15,2.15,0
2022-08-28,Kelantan,AYAM BERSIH - STANDARD,1.0,8.462666666666667,4.4743,2.05,4.4485,4.4,2.05,2.15,2.15,2.15,0
2022-08-29,Kelantan,AYAM BERSIH - STANDARD,1.0,8.565,4.488,2.05,4.4485,4.4055,2.05,2.15,2.15,2.15,0
2022-08-30,Kelantan,AYAM BERSIH - STANDARD,1.0,8.531,4.4845,2.05,4.4485,4.409,2.05,2.15,2.15,2.15,0
2022-08-31,Kelantan,AYAM BERSIH - STANDARD,1.0,8.550166666666666,4.4845,2.05,4.4515,4.409,2.05,2.15,2.15,2.15,0
2022-09-01,Kelantan,AYAM BERSIH - STANDARD,1.0,8.569333333333333,4.4825,2.05,4.4565,4.409,2.05,2.15,2.15,2.15,0
2022-09-02,Kelantan,AYAM BERSIH - STANDARD,1.0,8.587903225806452,4.484,2.05,4.457,4.412,2.05,2.15,2.15,2.15,0
2022-09-03,Kelantan,AYAM BERSIH - STANDARD,1.0,8.5105,4.484,2.05,4.4543,4.417,2.05,2.15,2.15,2.15,0
2022-09-04,Kelantan,AYAM BERSIH - STANDARD,1.0,8.535245901639344,4.484,2.05,4.4545,4.425,2.05,2.15,2.15,2.15,0
2022-09-05,Kelantan,AYAM BERSIH - STANDARD,1.0,8.597826086956522,4.487,2.05,4.4545,4.426,2.05,2.15,2.15,2.15,0
2022-09-06,Kelantan,AYAM BERSIH - STANDARD,1.0,8.576724137931034,4.4915,2.05,4.4545,4.4255,2.05,2.15,2.15,2.15,0
2022-09-07,Kelantan,AYAM BERSIH - STANDARD,1.0,8.567499999999999,4.5035,2.05,4.461,4.4255,2.05,2.15,2.15,2.15,0
2022-09-08,Kelantan,AYAM BERSIH - STANDARD,1.0,8.579166666666667,4.5,2.05,4.4558,4.4255,2.05,2.15,2.15,2.15,0
2022-09-09,Kelantan,AYAM BERSIH - STANDARD,1.0,8.554098360655736,4.4965,2.05,4.457,4.4255,2.05,2.15,2.15,2.15,0
2022-09-10,Kelantan,AYAM BERSIH - STANDARD,1.0,8.433898305084746,4.4965,2.05,4.447,4.4365,2.05,2.15,2.15,2.15,0
2022-09-11,Kelantan,AYAM BERSIH - STANDARD,1.0,8.5325,4.4965,2.05,4.4405,4.4315,2.05,2.15,2.15,2.15,0
2022-09-12,Kelantan,AYAM BERSIH - STANDARD,1.0,8.605294117647059,4.504,2.05,4.4405,4.4415,2.05,2.15,2.15,2.15,0
2022-09-13,Kelantan,AYAM BERSIH - STANDARD,1.0,8.574754098360655,4.5075,2.05,4.4405,4.4495,2.05,2.15,2.15,2.15,0
2022-09-14,Kelantan,AYAM BERSIH - STANDARD,1.0,8.578032786885245,4.526,2.05,4.4525,4.4495,2.05,2.15,2.15,2.15,0
2022-09-15,Kelantan,AYAM BERSIH - STANDARD,1.0,8.591000000000001,4.5325,2.05,4.4638,4.4495,2.05,2.15,2.15,2.15,0
2022-09-16,Kelantan,AYAM BERSIH - STANDARD,1.0,8.5,4.5325,2.05,4.4655,4.4493,2.05,2.15,2.15,2.15,0
2022-09-17,Kelantan,AYAM BERSIH - STANDARD,1.0,8.459322033898305,4.5325,2.05,4.472,4.457,2.05,2.15,2.15,2.15,0
2022-09-18,Kelantan,AYAM BERSIH - STANDARD,1.0,8.60155172413793,4.5325,2.05,4.4778,4.449,2.05,2.15,2.15,2.15,0
2022-09-19,Kelantan,AYAM BERSIH - STANDARD,1.0,8.620294117647058,4.5455,2.05,4.4778,4.4565,2.05,2.15,2.15,2.15,0
2022-09-20,Kelantan,AYAM BERSIH - STANDARD,1.0,8.614666666666666,4.554,2.05,4.4778,4.453,2.05,2.15,2.15,2.15,0
2022-09-21,Kelantan,AYAM BERSIH - STANDARD,1.0,8.614833333333333,4.566,2.05,4.482,4.453,2.05,2.15,2.15,2.15,0
2022-09-22,Kelantan,AYAM BERSIH - STANDARD,1.0,8.634098360655736,4.5695,2.05,4.4875,4.453,2.05,2.15,2.15,2.15,0
2022-09-23,Kelantan,AYAM BERSIH - STANDARD,1.0,8.607049180327868,4.57,2.05,4.4875,4.4555,2.05,2.15,2.15,2.15,0
2022-09-24,Kelantan,AYAM BERSIH - STANDARD,1.0,8.430666666666665,4.57,2.05,4.4785,4.457,2.05,2.15,2.15,2.15,0
2022-09-25,Kelantan,AYAM BERSIH - STANDARD,1.0,8.638333333333332,4.57,2.05,4.4743,4.46,2.05,2.15,2.15,2.15,0
2022-09-26,Kelantan,AYAM BERSIH - STANDARD,1.0,8.637536231884058,4.598,2.05,4.4743,4.455,2.05,2.15,2.15,2.15,0
2022-09-27,Kelantan,AYAM BERSIH - STANDARD,1.0,8.609833333333334,4.6115,2.05,4.4743,4.4485,2.05,2.15,2.15,2.15,0
2022-09-28,Kelantan,AYAM BERSIH - STANDARD,1.0,8.611694915254237,4.619,2.05,4.488,4.4485,2.05,2.15,2.15,2.15,0
2022-09-29,Kelantan,AYAM BERSIH - STANDARD,1.0,8.598166666666666,4.646,2.05,4.4845,4.4485,2.05,2.15,2.15,2.15,0
2022-09-30,Kelantan,AYAM BERSIH - STANDARD,1.0,8.54704918032787,4.641,2.05,4.4845,4.4515,2.05,2.15,2.15,2.15,0
2022-10-01,Kelantan,AYAM BERSIH - STANDARD,1.0,8.500344827586206,4.641,2.05,4.4825,4.4565,2.05,2.15,2.15,2.15,0
2022-10-02,Kelantan,AYAM BERSIH - STANDARD,1.0,8.686610169491525,4.641,2.05,4.484,4.457,2.05,2.15,2.15,2.15,0
2022-10-03,Kelantan,AYAM BERSIH - STANDARD,1.0,8.795428571428571,4.6495,2.05,4.484,4.4543,2.05,2.15,2.15,2.15,0
2022-10-04,Kelantan,AYAM BERSIH - STANDARD,1.0,8.804745762711864,4.645,2.05,4.484,4.4545,2.05,2.15,2.15,2.15,0
2022-10-05,Kelantan,AYAM BERSIH - STANDARD,1.0,8.884745762711866,4.638,2.05,4.487,4.4545,2.05,2.15,2.15,2.15,0
2022-10-06,Kelantan,AYAM BERSIH - STANDARD,1.0,8.934310344827587,4.6305,2.05,4.4915,4.4545,2.05,2.15,2.15,2.15,0
2022-10-07,Kelantan,AYAM BERSIH - STANDARD,1.0,8.961578947368421,4.651,2.05,4.5035,4.461,2.05,2.15,2.15,2.15,0
2022-10-08,Kelantan,AYAM BERSIH - STANDARD,1.0,8.836785714285714,4.651,2.05,4.5,4.4558,2.05,2.15,2.15,2.15,0
2022-10-09,Kelantan,AYAM BERSIH - STANDARD,1.0,8.975812211981566,4.651,2.05,4.4965,4.457,2.05,2.15,2.15,2.15,0
2022-10-10,Kelantan,AYAM BERSIH - STANDARD,1.0,9.11483870967742,4.651,2.05,4.4965,4.447,2.05,2.15,2.15,2.15,0
2022-10-11,Kelantan,AYAM BERSIH - STANDARD,1.0,9.116315789473685,4.672,2.05,4.4965,4.4405,2.05,2.15,2.15,2.15,0
2022-10-12,Kelantan,AYAM BERSIH - STANDARD,1.0,9.14706896551724,4.685,2.05,4.504,4.4405,2.05,2.15,2.15,2.15,0
2022-10-13,Kelantan,AYAM BERSIH - STANDARD,1.0,9.166440677966103,4.688,2.05,4.5075,4.4405,2.05,2.15,2.15,2.15,0
2022-10-14,Kelantan,AYAM BERSIH - STANDARD,1.0,9.177,4.698,2.05,4.526,4.4525,2.05,2.15,2.15,2.15,0
2022-10-15,Kelantan,AYAM BERSIH - STANDARD,1.0,9.179310344827586,4.698,2.05,4.5325,4.4638,2.05,2.15,2.15,2.15,0
2022-10-16,Kelantan,AYAM BERSIH - STANDARD,1.0,9.278275862068964,4.698,2.05,4.5325,4.4655,2.05,2.15,2.15,2.15,0
2022-10-17,Kelantan,AYAM BERSIH - STANDARD,1.0,9.300588235294118,4.717,2.05,4.5325,4.472,2.05,2.15,2.15,2.15,1
2022-10-18,Kelantan,AYAM BERSIH - STANDARD,1.0,9.308620689655172,4.718,2.05,4.5325,4.4778,2.05,2.15,2.15,2.15,1
2022-10-19,Kelantan,AYAM BERSIH - STANDARD,1.0,9.332727272727274,4.721,2.05,4.5455,4.4778,2.05,2.15,2.15,2.15,1
2022-10-20,Kelantan,AYAM BERSIH - STANDARD,1.0,9.359310344827588,4.7285,2.05,4.554,4.4778,2.05,2.15,2.15,2.15,1
2022-10-21,Kelantan,AYAM BERSIH - STANDARD,1.0,9.331016949152541,4.7375,2.05,4.566,4.482,2.05,2.15,2.15,2.15,1
2022-10-22,Kelantan,AYAM BERSIH - STANDARD,1.0,9.300178571428573,4.7375,2.05,4.5695,4.4875,2.05,2.15,2.15,2.15,1
2022-10-23,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35089552238806,4.7375,2.05,4.57,4.4875,2.05,2.15,2.15,2.15,1
2022-10-24,Kelantan,AYAM BERSIH - STANDARD,1.0,9.362902306648575,4.7375,2.05,4.57,4.4785,2.05,2.15,2.15,2.15,1
2022-10-25,Kelantan,AYAM BERSIH - STANDARD,1.0,9.37490909090909,4.741,2.05,4.57,4.4743,2.05,2.15,2.15,2.15,0
2022-10-26,Kelantan,AYAM BERSIH - STANDARD,1.0,9.395172413793105,4.726,2.05,4.598,4.4743,2.05,2.15,2.15,2.15,0
2022-10-27,Kelantan,AYAM BERSIH - STANDARD,1.0,9.380363636363638,4.7125,2.05,4.6115,4.4743,2.05,2.15,2.15,2.15,0
2022-10-28,Kelantan,AYAM BERSIH - STANDARD,1.0,9.371964285714286,4.7215,2.05,4.619,4.488,2.05,2.15,2.15,2.15,0
2022-10-29,Kelantan,AYAM BERSIH - STANDARD,1.0,9.351454545454546,4.7215,2.05,4.646,4.4845,2.05,2.15,2.15,2.15,0
2022-10-30,Kelantan,AYAM BERSIH - STANDARD,1.0,9.387358490566038,4.7215,2.05,4.641,4.4845,2.05,2.15,2.15,2.15,0
2022-10-31,Kelantan,AYAM BERSIH - STANDARD,1.0,9.389016393442624,4.7265,2.05,4.641,4.4825,2.05,2.15,2.15,2.15,0
2022-11-01,Kelantan,AYAM BERSIH - STANDARD,1.0,9.358867924528303,4.731,2.05,4.641,4.484,2.05,2.15,2.15,2.15,0
2022-11-02,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35962962962963,4.741,2.05,4.6495,4.484,2.05,2.15,2.15,2.15,0
2022-11-03,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35962962962963,4.746,2.05,4.645,4.484,2.05,2.15,2.15,2.15,0
2022-11-04,Kelantan,AYAM BERSIH - STANDARD,1.0,9.334727272727273,4.7465,2.05,4.638,4.487,2.05,2.15,2.15,2.15,0
2022-11-05,Kelantan,AYAM BERSIH - STANDARD,1.0,9.349433962264152,4.7465,2.05,4.6305,4.4915,2.05,2.15,2.15,2.15,0
2022-11-06,Kelantan,AYAM BERSIH - STANDARD,1.0,9.349245283018869,4.7465,2.05,4.651,4.5035,2.05,2.15,2.15,2.15,0
2022-11-07,Kelantan,AYAM BERSIH - STANDARD,1.0,9.354406779661016,4.744,2.05,4.651,4.5,2.05,2.15,2.15,2.15,0
2022-11-08,Kelantan,AYAM BERSIH - STANDARD,1.0,9.350185185185186,4.7425,2.05,4.651,4.4965,2.05,2.15,2.15,2.15,0
2022-11-09,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35109090909091,4.718,2.05,4.651,4.4965,2.05,2.15,2.15,2.15,0
2022-11-10,Kelantan,AYAM BERSIH - STANDARD,1.0,9.350185185185186,4.7058,2.05,4.672,4.4965,2.05,2.15,2.15,2.15,0
2022-11-11,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35802951388889,4.642,2.05,4.685,4.504,2.05,2.15,2.15,2.15,0
2022-11-12,Kelantan,AYAM BERSIH - STANDARD,1.0,9.365873842592594,4.642,2.05,4.688,4.5075,2.05,2.15,2.15,2.15,0
2022-11-13,Kelantan,AYAM BERSIH - STANDARD,1.0,9.373718171296296,4.642,2.05,4.698,4.526,2.05,2.15,2.15,2.15,0
2022-11-14,Kelantan,AYAM BERSIH - STANDARD,1.0,9.381562500000001,4.586,2.05,4.698,4.5325,2.05,2.15,2.15,2.15,0
2022-11-15,Kelantan,AYAM BERSIH - STANDARD,1.0,9.365263157894738,4.5898,2.05,4.698,4.5325,2.05,2.15,2.15,2.15,0
2022-11-16,Kelantan,AYAM BERSIH - STANDARD,1.0,9.36482142857143,4.54,2.05,4.717,4.5325,2.05,2.15,2.15,2.15,0
2022-11-17,Kelantan,AYAM BERSIH - STANDARD,1.0,9.341551724137933,4.55,2.05,4.718,4.5325,2.05,2.15,2.15,2.15,0
2022-11-18,Kelantan,AYAM BERSIH - STANDARD,1.0,9.34842941810345,4.55,2.05,4.721,4.5455,2.05,2.15,2.15,2.15,0
2022-11-19,Kelantan,AYAM BERSIH - STANDARD,1.0,9.355307112068967,4.55,2.05,4.7285,4.554,2.05,2.15,2.15,2.15,0
2022-11-20,Kelantan,AYAM BERSIH - STANDARD,1.0,9.362184806034483,4.55,2.05,4.7375,4.566,2.05,2.15,2.15,2.15,0
2022-11-21,Kelantan,AYAM BERSIH - STANDARD,1.0,9.3690625,4.5595,2.05,4.7375,4.5695,2.05,2.15,2.15,2.15,0
2022-11-22,Kelantan,AYAM BERSIH - STANDARD,1.0,9.363999999999999,4.577,2.05,4.7375,4.57,2.05,2.15,2.15,2.15,0
2022-11-23,Kelantan,AYAM BERSIH - STANDARD,1.0,9.345471698113208,4.574,2.05,4.7375,4.57,2.05,2.15,2.15,2.15,0
2022-11-24,Kelantan,AYAM BERSIH - STANDARD,1.0,9.307777777777778,4.5225,2.05,4.741,4.57,2.05,2.15,2.15,2.15,0
2022-11-25,Kelantan,AYAM BERSIH - STANDARD,1.0,9.344642857142858,4.46,2.05,4.726,4.598,2.05,2.15,2.15,2.15,0
2022-11-26,Kelantan,AYAM BERSIH - STANDARD,1.0,9.340000000000002,4.46,2.05,4.7125,4.6115,2.05,2.15,2.15,2.15,0
2022-11-27,Kelantan,AYAM BERSIH - STANDARD,1.0,9.34844827586207,4.46,2.05,4.7215,4.619,2.05,2.15,2.15,2.15,0
2022-11-28,Kelantan,AYAM BERSIH - STANDARD,1.0,9.35157262277952,4.46,2.05,4.7215,4.646,2.05,2.15,2.15,2.15,0
2022-11-29,Kelantan,AYAM BERSIH - STANDARD,1.0,9.354696969696969,4.506,2.05,4.7215,4.641,2.05,2.15,2.15,2.15,0
2022-11-30,Kelantan,AYAM BERSIH - STANDARD,1.0,9.34844827586207,4.475,2.05,4.7265,4.641,2.05,2.15,2.15,2.15,0
2022-12-01,Kelantan,AYAM BERSIH - STANDARD,1.0,9.345964912280703,4.4075,2.05,4.731,4.641,2.05,2.15,2.15,2.15,0
2022-12-02,Kelantan,AYAM BERSIH - STANDARD,1.0,9.352542372881357,4.3965,2.05,4.741,4.6495,2.05,2.15,2.15,2.15,0
2022-12-03,Kelantan,AYAM BERSIH - STANDARD,1.0,9.320877192982456,4.3965,2.05,4.746,4.645,2.05,2.15,2.15,2.15,0
2022-12-04,Kelantan,AYAM BERSIH - STANDARD,1.0,9.333508771929825,4.3965,2.05,4.7465,4.638,2.05,2.15,2.15,2.15,0
2022-12-05,Kelantan,AYAM BERSIH - STANDARD,1.0,9.327846153846155,4.367,2.05,4.7465,4.6305,2.05,2.15,2.15,2.15,0
2022-12-06,Kelantan,AYAM BERSIH - STANDARD,1.0,9.310526315789474,4.3805,2.05,4.7465,4.651,2.05,2.15,2.15,2.15,0
2022-12-07,Kelantan,AYAM BERSIH - STANDARD,1.0,9.296071428571429,4.4055,2.05,4.744,4.651,2.05,2.15,2.15,2.15,0
2022-12-08,Kelantan,AYAM BERSIH - STANDARD,1.0,9.274912280701754,4.406,2.05,4.7425,4.651,2.05,2.15,2.15,2.15,0
2022-12-09,Kelantan,AYAM BERSIH - STANDARD,1.0,9.21457627118644,4.3988,2.05,4.718,4.651,2.05,2.15,2.15,2.15,0
2022-12-10,Kelantan,AYAM BERSIH - STANDARD,1.0,9.134406779661019,4.3988,2.05,4.7058,4.672,2.05,2.15,2.15,2.15,0
2022-12-11,Kelantan,AYAM BERSIH - STANDARD,1.0,9.171525423728813,4.3988,2.05,4.642,4.685,2.05,2.15,2.15,2.15,0
2022-12-12,Kelantan,AYAM BERSIH - STANDARD,1.0,9.211212121212123,4.4185,2.05,4.642,4.688,2.05,2.15,2.15,2.15,0
2022-12-13,Kelantan,AYAM BERSIH - STANDARD,1.0,9.185172413793104,4.4345,2.05,4.642,4.698,2.05,2.15,2.15,2.15,0
2022-12-14,Kelantan,AYAM BERSIH - STANDARD,1.0,9.162586206896552,4.415,2.05,4.586,4.698,2.05,2.15,2.15,2.15,0
2022-12-15,Kelantan,AYAM BERSIH - STANDARD,1.0,9.144237288135592,4.4075,2.05,4.5898,4.698,2.05,2.15,2.15,2.15,0
2022-12-16,Kelantan,AYAM BERSIH - STANDARD,1.0,9.125,4.424,2.05,4.54,4.717,2.05,2.15,2.15,2.15,0
2022-12-17,Kelantan,AYAM BERSIH - STANDARD,1.0,9.113965517241379,4.424,2.05,4.55,4.718,2.05,2.15,2.15,2.15,0
2022-12-18,Kelantan,AYAM BERSIH - STANDARD,1.0,9.115964912280702,4.424,2.05,4.55,4.721,2.05,2.15,2.15,2.15,1
2022-12-19,Kelantan,AYAM BERSIH - STANDARD,1.0,9.167,4.4205,2.05,4.55,4.7285,2.05,2.15,2.15,2.15,1
2022-12-20,Kelantan,AYAM BERSIH - STANDARD,1.0,9.096363636363636,4.435,2.05,4.55,4.7375,2.05,2.15,2.15,2.15,1
2022-12-21,Kelantan,AYAM BERSIH - STANDARD,1.0,9.14340425531915,4.4395,2.05,4.5595,4.7375,2.05,2.15,2.15,2.15,1
2022-12-22,Kelantan,AYAM BERSIH - STANDARD,1.0,9.110000000000001,4.429,2.05,4.577,4.7375,2.05,2.15,2.15,2.15,1
2022-12-23,Kelantan,AYAM BERSIH - STANDARD,1.0,9.103928571428572,4.4285,2.05,4.574,4.7375,2.05,2.15,2.15,2.15,1
2022-12-24,Kelantan,AYAM BERSIH - STANDARD,1.0,9.0825,4.4285,2.05,4.5225,4.741,2.05,2.15,2.15,2.15,1
2022-12-25,Kelantan,AYAM BERSIH - STANDARD,1.0,9.103161764705883,4.4285,2.05,4.46,4.726,2.05,2.15,2.15,2.15,1
2022-12-26,Kelantan,AYAM BERSIH - STANDARD,1.0,9.123823529411766,4.4285,2.05,4.46,4.7125,2.05,2.15,2.15,2.15,0
2022-12-27,Kelantan,AYAM BERSIH - STANDARD,1.0,9.149000000000001,4.421,2.05,4.46,4.7215,2.05,2.15,2.15,2.15,0
2022-12-28,Kelantan,AYAM BERSIH - STANDARD,1.0,9.16448275862069,4.432,2.05,4.46,4.7215,2.05,2.15,2.15,2.15,0
2022-12-29,Kelantan,AYAM BERSIH - STANDARD,1.0,9.207413793103449,4.419,2.05,4.506,4.7215,2.05,2.15,2.15,2.15,0
2022-12-30,Kelantan,AYAM BERSIH - STANDARD,1.0,9.221803278688524,4.413,2.05,4.475,4.7265,2.05,2.15,2.15,2.15,0
